Unnamed: 0,Unnamed: 1,Unnamed: 2,Total Number of Filings,Unnamed: 4,Unnamed: 5,19232,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Serial No.,Date,Company Name,File No.,File Name,CUSIP Number,Form Type,Total Pages,Edited Pages,Template type,Edited,Accession Number,Completion Time,Post Status,Edited by,TC Done by,Filed By,SEC Filing Links,Notes,Comments by Barclays ,File Type
9544,2023-05-04 00:00:00,,06745MCC0,,,424B2,16,,Automated,Yes,0001481057-23-003167,18,Posted,Abir,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003167/form424b2.htm,,,Prelim
9545,2023-05-04 00:00:00,,06745MCM8,,,424B2,23,,Automated,Yes,0001481057-23-003170,25,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003170/form424b2.htm,,,Prelim
9546,2023-05-04 00:00:00,,06745MCJ5,,,424B2,22,,Automated,Yes,0001481057-23-003187,28,Posted,Shiraj,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003187/form424b2.htm,,,Prelim
9547,2023-05-04 00:00:00,,06745MBW7 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003172,8,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003172/formfwp.htm,,,Fact Sheet
9548,2023-05-04 00:00:00,,06745MC30 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003173,8,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003173/formfwp.htm,,,Fact Sheet
9549,2023-05-04 00:00:00,,06745MCA4 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003174,7,Posted,Jewel,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003174/formfwp.htm,,,Fact Sheet
9550,2023-05-04 00:00:00,,06745MBZ0 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003176,7,Posted,Jewel,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003176/formfwp.htm,,,Fact Sheet
9551,2023-05-04 00:00:00,,06745MCK2 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003177,7,Posted,Jewel,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003177/formfwp.htm,,,Fact Sheet
9552,2023-05-04 00:00:00,,06745MC55 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003178,8,Posted,Rakibul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003178/formfwp.htm,,,Fact Sheet
9553,2023-05-04 00:00:00,,06745MBX5 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003179,8,Posted,Rakibul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003179/formfwp.htm,,,Fact Sheet
9554,2023-05-04 00:00:00,,06745MC97 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003181,8,Posted,Rakibul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003181/formfwp.htm,,,Fact Sheet
9555,2023-05-04 00:00:00,,06745MC71 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003182,7,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003182/formfwp.htm,,,Fact Sheet
9556,2023-05-04 00:00:00,,06745MCB2 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003183,7,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003183/formfwp.htm,,,Fact Sheet
9557,2023-05-04 00:00:00,,06745MCF3 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003184,7,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003184/formfwp.htm,,,Fact Sheet
9558,2023-05-04 00:00:00,,06745MCS5,,,424B2,22,,Automated,Yes,0001481057-23-003185,16,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003185/form424b2.htm,,,Prelim
9559,2023-05-04 00:00:00,,06745MC22 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003186,7,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003186/formfwp.htm,,,Fact Sheet
9560,2023-05-04 00:00:00,,06745MCY2,,,424B2,24,,Automated,Yes,0001481057-23-003188,26,Posted,Jewel,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003188/form424b2.htm,,,Prelim
9561,2023-05-04 00:00:00,,06745MCR7,,,424B2,17,,Automated,Yes,0001481057-23-003189,20,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003189/form424b2.htm,,,Prelim
9562,2023-05-04 00:00:00,,06745MCP1,,,424B2,23,,Automated,Yes,0001481057-23-003194,19,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003194/form424b2.htm,,,Prelim
9563,2023-05-05 00:00:00,,06741W4P2,,,424B2,18,,Automated,Yes,0001481057-23-003196,23,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003196/form424b2.htm,,,Prelim
9564,2023-05-05 00:00:00,,06745MCD8 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003220,25,Posted,Jannatul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003220/0001481057-23-003220-index.htm,,,Final
9565,2023-05-05 00:00:00,,06745MCG1 - Final,,,424B2,20,,Automated,Yes,0001481057-23-003217,22,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003217/0001481057-23-003217-index.htm,,,Final
9566,2023-05-05 00:00:00,,06745M7G7 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003219,20,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003219/0001481057-23-003219-index.htm,,,Final
9567,2023-05-05 00:00:00,,06745M5X2 - Final,,,424B2,22,,Automated,Yes,0001481057-23-003215,23,Posted,Shiraj,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003215/0001481057-23-003215-index.htm,,,Final
9568,2023-05-05 00:00:00,,06745MCE6 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003222,25,Posted,Rakibul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003222/0001481057-23-003222-index.htm,,,Final
9569,2023-05-05 00:00:00,,06745MCX4,,,424B2,21,,Automated,Yes,0001481057-23-003197,26,Posted,Abir,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003197/form424b2.htm,,,Prelim
9570,2023-05-05 00:00:00,,06745MD39,,,424B2,23,,Automated,Yes,0001481057-23-003206,20,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003206/form424b2.htm,,,Prelim
9571,2023-05-08 00:00:00,,06745MD47,,,424B2,22,,Automated,Yes,0001481057-23-003209,25,Posted,Latif,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003209/form424b2.htm,,,Prelim
9572,2023-05-08 00:00:00,,06745M6V5 - Final,,,424B2,15,,Automated,Yes,0001481057-23-003255,17,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003255/0001481057-23-003255-index.htm,,,Final
9573,2023-05-08 00:00:00,,06745MBG2 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003236,23,Posted,Jannatul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003236/0001481057-23-003236-index.htm,,,Final
9574,2023-05-08 00:00:00,,06745MBH0 - Final,,,424B2,19,,Automated,Yes,0001481057-23-003235,20,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003235/0001481057-23-003235-index.htm,,,Final
9575,2023-05-08 00:00:00,,06745M7H5 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003239,23,Posted,Latif,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003239/0001481057-23-003239-index.htm,,,Final
9576,2023-05-08 00:00:00,,06745MC63 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003246,21,Posted,Shiraj,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003246/0001481057-23-003246-index.htm,,,Final
9577,2023-05-08 00:00:00,,06745MAS7 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003254,22,Posted,Imamul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003254/0001481057-23-003254-index.htm,,,Final
9578,2023-05-08 00:00:00,,06745MCH9 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003252,20,Posted,Abir,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003252/0001481057-23-003252-index.htm,,,Final
9579,2023-05-08 00:00:00,,06745MBV9 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003237,21,Posted,Shiraj,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003237/0001481057-23-003237-index.htm,,,Final
9580,2023-05-08 00:00:00,,06745MAT5 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003249,23,Posted,Rakibul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003249/0001481057-23-003249-index.htm,,,Final
9581,2023-05-08 00:00:00,,06745MCR7 - Final,,,424B2,17,,Automated,Yes,0001481057-23-003250,17,Posted,Mostafizur,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003250/0001481057-23-003250-index.htm,,,Final
9582,2023-05-08 00:00:00,,06745MCJ5 - Final,,,424B2,20,,Automated,Yes,0001481057-23-003253,20,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003253/0001481057-23-003253-index.htm,,,Final
9583,2023-05-08 00:00:00,,06745MCY2 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003242,25,Posted,Jannatul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003242/0001481057-23-003242-index.htm,,,Final
9584,2023-05-09 00:00:00,,06745MC30 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003277,20,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003277/0001481057-23-003277-index.htm,,,Final
9585,2023-05-09 00:00:00,,06745MD62,,,424B2,22,,Automated,Yes,0001481057-23-003231,24,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003231/form424b2.htm,,,Prelim
9586,2023-05-09 00:00:00,,06745MD70,,,424B2,23,,Automated,Yes,0001481057-23-003232,25,Posted,Latif,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003232/form424b2.htm,,,Prelim
9587,2023-05-09 00:00:00,,06745MCE6 - Final - AMD,,,424B2,23,,Automated,Yes,0001481057-23-003233,21,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003233/form424b2.htm,,,Final
9588,2023-05-09 00:00:00,,06745MD54,,,424B2,23,,Automated,Yes,0001481057-23-003234,21,Posted,Abir,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003234/form424b2.htm,,,Prelim
9589,2023-05-09 00:00:00,,06741W4P2 -Final,,,424B2,17,,Automated,Yes,0001481057-23-003281,20,Posted,Jannatul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003281/0001481057-23-003281-index.htm,,,Final
9590,2023-05-09 00:00:00,,06745MD39 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003240,6,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003240/formfwp.htm,,,Fact Sheet
9591,2023-05-09 00:00:00,,06745MCS5 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003243,7,Posted,Latif,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003243/formfwp.htm,,,Fact Sheet
9592,2023-05-09 00:00:00,,06745MCX4 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003244,7,Posted,Latif,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003244/formfwp.htm,,,Fact Sheet
9593,2023-05-09 00:00:00,,06745MCC0 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003245,7,Posted,Latif,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003245/fromfwp.htm,,,Fact Sheet
9594,2023-05-09 00:00:00,,06745MB72 - FS,,,FWP,2,,Manual,Yes,0001481057-23-003247,7,Posted,Habib,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003247/formfwp.htm,,,Fact Sheet
9595,2023-05-09 00:00:00,,06745MCP1 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003280,23,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003280/0001481057-23-003280-index.htm,,,Final
9596,2023-05-09 00:00:00,,06745MCM8 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003248,6,Posted,Saykot,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003248/formfwp.htm,,,Fact Sheet
9597,2023-05-09 00:00:00,,06745M6M5 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003279,22,Posted,Shiraj,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003279/0001481057-23-003279-index.htm,,,Final
9598,2023-05-09 00:00:00,,06745MBX5 - Final,,,424B2,16,,Automated,Yes,0001481057-23-003282,18,Posted,Rakibul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003282/0001481057-23-003282-index.htm,,,Final
9599,2023-05-09 00:00:00,,06745M7E2 - Final,,,424B2,24,,Automated,Yes,0001481057-23-003283,22,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003283/0001481057-23-003283-index.htm,,,Final
9600,2023-05-09 00:00:00,,06745MD96,,,424B2,21,,Automated,Yes,0001481057-23-003264,20,Posted,Shamim,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003264/form424b2.htm,,,Prelim
9601,2023-05-10 00:00:00,,06745MDB1,,,424B2,19,,Automated,Yes,0001481057-23-003284,20,Posted,Rakibul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003284/form424b2.htm,,,Prelim
9602,2023-05-11 00:00:00,,06745MD70 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003287,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003287/formfwp.htm,,,Fact Sheet
9603,2023-05-11 00:00:00,,06745MD62 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003288,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003288/formfwp.htm,,,Fact Sheet
9604,2023-05-11 00:00:00,,06745MD54 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003289,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003289/formfwp.htm,,,Fact Sheet
9605,2023-05-11 00:00:00,,06745MD96 -FS,,,FWP,2,,Automated,Yes,0001481057-23-003290,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003290/formfwp.htm,,,Fact Sheet
9606,2023-05-11 00:00:00,,06745MDC9,,,424B2,18,,Automated,Yes,0001481057-23-003292,18,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003292/form424b2.htm,,,Prelim
9607,2023-05-11 00:00:00,,06745MAQ1 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003313,25,Posted,Jannatul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003313/0001481057-23-003313-index.htm,,,Final
9608,2023-05-11 00:00:00,,06745MCM8 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003312,21,Posted,Imamul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003312/0001481057-23-003312-index.htm,,,Final
9609,2023-05-11 00:00:00,,06745MDG0_prelim_prospectus_manual_RATES,,,424B2,7,,Manual,Yes,0001481057-23-003291,23,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003291/form424b2.htm,,,Prelim
9610,2023-05-11 00:00:00,,06745MDF2_prelim_prospectus_manual_RATES,,,424B2,17,,Manual,Yes,0001481057-23-003293,38,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003293/form424b2.htm,,,Prelim
9611,2023-05-11 00:00:00,,06745MDJ4_prelim_prospectus_manual_RATES,,,424B2,18,,Manual,Yes,0001481057-23-003295,44,Posted,Abir,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003295/form424b2.htm,,,Prelim
9612,2023-05-11 00:00:00,,06745M5V6_final_prospectus_manual_RATES,,,424B2,7,,Manual,Yes,0001481057-23-003299,20,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003299/0001481057-23-003299-index.htm,,,Final
9613,2023-05-12 00:00:00,,06745MCF3 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003343,25,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003343/0001481057-23-003343-index.htm,,,Final
9614,2023-05-12 00:00:00,,06745MC97 - Final,,,424B2,16,,Automated,Yes,0001481057-23-003340,17,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003340/0001481057-23-003340-index.htm,,,Final
9615,2023-05-12 00:00:00,,06745MDC9 - Final,,,424B2,19,,Automated,Yes,0001481057-23-003344,20,Posted,Jannatul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003344/0001481057-23-003344-index.htm,,,Final
9616,2023-05-12 00:00:00,,06745MD47 - Final,,,424B2,22,,Automated,Yes,0001481057-23-003342,22,Posted,Shiraj,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003342/0001481057-23-003342-index.htm,,,Final
9617,2023-05-12 00:00:00,,06745MDK1,,,424B2,21,,Automated,Yes,0001481057-23-003326,20,Posted,Shamim,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003326/form424b2.htm,,,Prelim
9618,2023-05-12 00:00:00,,06745MDL9,,,424B2,21,,Automated,Yes,0001481057-23-003329,21,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003329/form424b2.htm,,,Prelim
9619,2023-05-15 00:00:00,,06745MDN5_prelim_prospectus_manual_RATES,,,424B2,7,,Manual,Yes,0001481057-23-003339,15,Posted,Mostafizur,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003339/form424b2.htm,,,Prelim
9620,2023-05-15 00:00:00,,06745MDM7,,,424B2,16,,Automated,Yes,0001481057-23-003338,15,Posted,Abir,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003338/form424b2.htm,,,Prelim
9621,2023-05-15 00:00:00,,06745MD96 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003374,23,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003374/0001481057-23-003374-index.htm,,,Final
9622,2023-05-15 00:00:00,,06745MBM9 - Final,,,424B2,21,,Automated,Yes,0001481057-23-003373,23,Posted,Jannatul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003373/0001481057-23-003373-index.htm,,,Final
9623,2023-05-15 00:00:00,,06745MCX4 - FInal ,,,424B2,21,,Automated,Yes,0001481057-23-003368,23,Posted,Rakibul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003368/0001481057-23-003368-index.htm,,,Final
9624,2023-05-15 00:00:00,,06745MCA4 - FInal ,,,424B2,21,,Automated,Yes,0001481057-23-003366,23,Posted,Shiraj,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003366/0001481057-23-003366-index.htm,,,Final
9625,2023-05-15 00:00:00,,06745MD70 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003367,22,Posted,Saykot,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003367/0001481057-23-003367-index.htm,,,Final
9626,2023-05-15 00:00:00,,06745MD62 - Final,,,424B2,22,,Automated,Yes,0001481057-23-003369,24,Posted,Jannatul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003369/0001481057-23-003369-index.htm,,,Final
9627,2023-05-15 00:00:00,,06745MDJ4_final_prospectus_manual_RATES,,,424B2,17,,Manual,Yes,0001481057-23-003345,25,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003345/0001481057-23-003345-index.htm,,,Final
9628,2023-05-15 00:00:00,,06745M5Y0_final_prospectus_manual_RATES,,,424B2,7,,Manual,Yes,0001481057-23-003346,20,Posted,Abir,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003346/0001481057-23-003346-index.htm,,,Final
9629,2023-05-15 00:00:00,,06745MDU9,,,424B2,20,,Automated,Yes,0001481057-23-003341,20,Posted,Jewel,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003341/form424b2.htm,,,Prelim
9630,2023-05-15 00:00:00,,06745MBZ0 - Final,,,424B2,24,,Automated,Yes,0001481057-23-003370,26,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003370/0001481057-23-003370-index.htm,,,Final
9631,2023-05-15 00:00:00,,06745MBL1 - Final,,,424B2,24,,Automated,Yes,0001481057-23-003372,22,Posted,Saykot,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003372/0001481057-23-003372-index.htm,,,Final
9632,2023-05-15 00:00:00,,06745MCB2 - Final,,,424B2,23,,Automated,Yes,0001481057-23-003371,25,Posted,Shiraj,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003371/0001481057-23-003371-index.htm,,,Final
9633,2023-05-15 00:00:00,,06745MDS4,,,424B2,21,,Automated,Yes,0001481057-23-003349,22,Posted,Shamim,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003349/form424b2.htm,,,Prelim
9634,2023-05-15 00:00:00,,06745MDR6,,,424B2,21,,Automated,Yes,0001481057-23-003350,24,Posted,Rakibul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003350/form424b2.htm,,,Prelim
9635,2023-05-15 00:00:00,,06741W4U1,,,424B2,19,,Automated,Yes,0001481057-23-003353,20,Posted,Imamul,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003353/form424b2.htm,,,Prelim
9636,2023-05-15 00:00:00,,06745MDT2,,,424B2,22,,Automated,Yes,0001481057-23-003354,22,Posted,Jewel,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003354/form424b2.htm,,,Prelim
9637,2023-05-15 00:00:00,,06741W4S6,,,424B2,17,,Automated,Yes,0001481057-23-003355,21,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003355/form424b2.htm,,,Prelim
9638,2023-05-16 00:00:00,,06745MDJ4_final_prospectus_manual_RATES_AMD,,,424B2,17,,Manual,Yes,0001481057-23-003360,26,Posted,Mostafizur,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003360/0001481057-23-003360-index.htm,,,Final
9639,2023-05-16 00:00:00,,06745MCS5 - Final,,,424B2,22,,Automated,Yes,0001481057-23-003410,26,Posted,Shatila,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003410/0001481057-23-003410-index.htm,,,Final
9640,2023-05-16 00:00:00,,06745MDU9 - Final,,,424B2,20,,Automated,Yes,0001481057-23-003412,18,Posted,Saykot,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003412/0001481057-23-003412-index.htm,,,Final
9641,2023-05-16 00:00:00,,06741W4V9,,,424B2,18,,Automated,Yes,0001481057-23-003400,15,Posted,Shamim,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003400/form424b2.htm,,,Prelim
9642,2023-05-16 00:00:00,,06745MDV7,,,424B2,21,,Automated,Yes,0001481057-23-003400,20,Posted,Mostafizur,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003401/form424b2.htm,,,Prelim
9643,2023-05-17 00:00:00,,06745MDR6 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003404,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003404/formfwp.htm,,,Fact Sheet
9644,2023-05-17 00:00:00,,06745MDM7 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003405,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003405/formfwp.htm,,,Fact Sheet
9645,2023-05-17 00:00:00,,06745MDL9 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003407,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003407/formfwp.htm,,,Fact Sheet
9646,2023-05-17 00:00:00,,06745MDS4 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003408,7,Posted,Shatila,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003408/formfwp.htm,,,Fact Sheet
9647,2023-05-17 00:00:00,,06745MDT2 - FS,,,FWP,2,,Automated,Yes,0001481057-23-003409,7,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003409/formfwp.htm,,,Fact Sheet
9648,2023-05-17 00:00:00,,06745MDK1 - Final ,,,424B2,21,,Automated,Yes,0001481057-23-003432,20,Posted,Imamul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003432/0001481057-23-003432-index.htm,,,Final
9649,2023-05-17 00:00:00,,06745MC22 - AMD,,,424B2,24,,Automated,Yes,0001481057-23-003414,25,Posted,Shamim,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003414/form424b2.htm,,,Prelim
9650,2023-05-17 00:00:00,,06745MDX3,,,424B2,24,,Automated,Yes,0001481057-23-003418,26,Posted,Rakibul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003418/form424b2.htm,,,Prelim
9651,2023-05-17 00:00:00,,06741W4Y3,,,424B2,23,,Automated,Yes,0001481057-23-003417,20,Posted,Jewel,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003417/form424b2.htm,,,Prelim
9652,2023-05-17 00:00:00,,06745MC22 - FS - AMD,,,FWP,2,,Automated,Yes,0001481057-23-003421,5,Posted,Shamim,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003421/formfwp.htm,,,Fact Sheet
9653,2023-05-17 00:00:00,,06745MDW5,,,424B2,21,,Automated,Yes,0001481057-23-003422,20,Posted,Saykot,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003422/form424b2.htm,,,Prelim
9654,2023-05-18 00:00:00,,06745MDY1_prelim_prospectus_manual_RATES,,,424B2,8,,Manual,Yes,0001481057-23-003425,30,Posted,Shamim,,Habib,https://www.sec.gov/Archives/edgar/data/312070/000148105723003425/form424b2.htm,,,Prelim
9655,2023-05-18 00:00:00,,06745ME20,,,424B2,21,,Automated,Yes,0001481057-23-003429,20,Posted,Imamul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003429/form424b2.htm,,,Prelim
9656,2023-05-18 00:00:00,,06745ME46,,,424B2,23,,Automated,Yes,0001481057-23-003430,25,Posted,Abir,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003430/form424b2.htm,,,Prelim
9657,2023-05-18 00:00:00,,06745MDB1 - Final,,,424B2,19,,Automated,Yes,0001481057-23-003450,23,Posted,Jannatul,,Shamim,https://www.sec.gov/Archives/edgar/data/312070/000148105723003450/0001481057-23-003450-index.htm,,,Final
